"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.681389142E2,-1.782906567E1,2.764726990E0,1.367524694E1,2.263916246E1
2.681488516E2,-1.598439076E1,4.705672511E0,4.009281406E0,1.713821575E1
2.681587896E2,-1.436342563E1,4.417957342E0,-7.274848437E-1,1.504511805E1
2.681687266E2,-1.288998342E1,4.087842549E0,-3.503589054E0,1.396915408E1
2.681786646E2,-1.077928592E1,3.777957369E0,-5.385389696E0,1.262807939E1
2.681886026E2,-7.890968381E0,2.761152880E0,-6.414492635E0,1.053741254E1
2.681985406E2,-4.740079867E0,1.637511574E0,-6.722630374E0,8.387106799E0
2.682084786E2,-1.823036710E0,5.826935316E-1,-6.516073388E0,6.791333227E0
2.682184156E2,6.713223374E-1,-2.707347094E-1,-6.113722386E0,6.156425292E0
2.682283536E2,2.749777706E0,-9.991972806E-1,-5.655345118E0,6.367307205E0
2.682382916E2,4.220854134E0,-1.514867980E0,-5.304002886E0,6.945709556E0
2.682482296E2,5.216758336E0,-1.800003943E0,-5.144546392E0,7.544596696E0
2.682581666E2,5.903096323E0,-1.883270925E0,-5.111616043E0,8.032550911E0
2.682681046E2,6.424435825E0,-1.817273694E0,-5.187985942E0,8.455238464E0
2.682780426E2,6.817242417E0,-1.703421389E0,-5.252534525E0,8.773001626E0
2.682879806E2,7.225532436E0,-1.636267871E0,-5.424200006E0,9.181919038E0
2.682979176E2,7.417712873E0,-1.567106274E0,-5.519454072E0,9.377774767E0
2.683078556E2,7.651400939E0,-1.429439574E0,-5.557539911E0,9.564177105E0
2.683177936E2,8.027266393E0,-1.266289686E0,-5.267633790E0,9.684444283E0
2.683277316E2,8.433819789E0,-1.057078941E0,-4.908687839E0,9.815393442E0
2.683376686E2,8.835467371E0,-8.728725719E-1,-4.516861240E0,9.961396773E0
2.683476066E2,9.295416371E0,-7.265568906E-1,-4.033717505E0,1.015891369E1
2.683575446E2,9.821963403E0,-5.531036968E-1,-3.263067931E0,1.036457916E1
2.683674826E2,1.034596748E1,-4.437777210E-1,-2.136407123E0,1.057356218E1
2.683774196E2,1.066621831E1,-3.280719944E-1,-8.434479940E-1,1.070454337E1
2.683873576E2,1.055660056E1,-1.945453798E-1,3.673331970E-1,1.056478097E1
2.683972956E2,1.006756049E1,-7.707814291E-2,1.571877163E0,1.018982400E1
2.684072336E2,9.207307017E0,4.506164052E-2,2.855376667E0,9.640005652E0
2.684171706E2,8.124141308E0,3.159124902E-1,4.078327960E0,9.095835951E0
2.684271086E2,6.706663383E0,6.516572741E-1,5.021485891E0,8.403529704E0
2.684370466E2,4.063181040E0,9.247310159E-1,5.729050441E0,7.084249189E0
2.684469846E2,-1.000960874E0,1.183628622E0,6.685408169E0,6.862767792E0
2.684569216E2,-8.199340010E0,1.905476019E0,6.749036400E0,1.078932379E1
2.684668596E2,-1.711021366E1,3.511192773E0,4.665626686E0,1.807915812E1
2.684767976E2,-2.294251657E1,5.941869210E0,2.749275430E0,2.385840296E1
2.684867356E2,-2.359929688E1,9.065283412E0,1.187346135E0,2.530841693E1
2.684966726E2,-1.834686235E1,1.137377818E1,-1.349455512E-1,2.158676443E1
2.685066106E2,-1.110310706E1,1.004014407E1,-6.771118118E-1,1.498472422E1
2.685165486E2,-8.235248346E0,5.825330694E0,-1.649185540E0,1.022123309E1
2.685264866E2,-1.072907237E1,1.391475357E0,-4.958166393E0,1.190095003E1
2.685364246E2,-1.071317262E1,-1.323322112E0,-4.923282489E0,1.186431454E1
2.685463616E2,-8.125230644E0,-2.696597280E0,-4.478571333E0,9.661708498E0
2.685562996E2,-5.080190767E0,-3.359365433E0,-6.563328831E0,8.953823747E0
2.685662376E2,-1.600423270E0,-3.015330175E0,-9.866023343E0,1.043992276E1
2.685761756E2,2.610991119E0,-1.464798126E0,-9.640334852E0,1.009450168E1
2.685861126E2,5.258810926E0,-3.367148370E-1,-6.206455718E0,8.141778787E0
2.685960506E2,6.274586890E0,-1.590326444E-1,-2.826339394E0,6.883598361E0
2.686059886E2,6.379963072E0,-9.824784100E-4,-8.529060115E-1,6.436721093E0
2.686159266E2,6.041923841E0,3.926338799E-1,1.479216921E-1,6.056474708E0
2.686258636E2,6.318286641E0,2.680707910E-1,4.610237181E-1,6.340753181E0
2.686358016E2,6.936726176E0,1.884045973E-3,5.211412811E-1,6.956274996E0
2.686457396E2,7.490207822E0,-1.776563552E-1,6.022040091E-1,7.516476878E0
2.686556776E2,8.024273788E0,-3.576132608E-1,7.531228378E-1,8.067468691E0
2.686656146E2,8.454441749E0,-4.742489505E-1,9.182876766E-1,8.517379269E0
2.686755526E2,8.739155543E0,-5.179814458E-1,1.067675558E0,8.819357997E0
2.686854906E2,9.053926950E0,-5.192157930E-1,1.187526230E0,9.146223089E0
2.686954286E2,9.194227965E0,-4.617213275E-1,1.189096938E0,9.282293143E0
2.687053656E2,9.096840835E0,-3.671498137E-1,1.106029053E0,9.171183807E0
2.687153036E2,8.916448385E0,-2.395534817E-1,9.108992811E-1,8.966056835E0
2.687252416E2,8.839570947E0,-6.467172174E-2,5.896297181E-1,8.859450331E0
2.687351796E2,8.776989952E0,4.631999787E-4,3.217711079E-1,8.782886170E0
2.687451166E2,8.356637712E0,-5.639996268E-2,1.006469536E-1,8.357434093E0
2.687550546E2,7.398528743E0,-2.240877425E-1,-1.628076799E-1,7.403711854E0
2.687649926E2,5.658521910E0,-3.491629378E-1,-3.528733250E-1,5.680255676E0
2.687749306E2,2.414256871E0,-5.141382902E-1,-6.250530276E-1,2.546304323E0
2.687848676E2,-3.721223005E0,-1.108422100E0,-1.434184882E0,4.139201189E0
2.687948056E2,-1.414053445E1,-2.359223608E0,-2.368101143E0,1.453026337E1
2.688047436E2,-2.819033415E1,-4.385170249E0,-2.336725130E0,2.862490073E1
2.688146816E2,-3.895437521E1,-5.831244568E0,-1.926799060E0,3.943550831E1
2.688246196E2,-3.857291222E1,-5.565545919E0,-1.328963213E0,3.899501252E1
2.688345566E2,-2.578891542E1,-5.679635621E0,5.264411974E-1,2.641218582E1
2.688444946E2,-1.403491736E1,-5.478934622E0,6.163140714E0,1.627826568E1
2.688544326E2,-7.952408000E0,-1.759781239E0,4.139317051E0,9.136277614E0
2.688643706E2,-4.701195298E0,7.812827361E-1,2.017077146E0,5.174962817E0
2.688743076E2,-2.402362465E0,6.250817520E-1,7.887168860E-1,2.604639502E0
2.688842456E2,-7.710711586E-1,-2.921016048E-1,7.264346838E-2,8.277385775E-1
2.688941836E2,7.111149788E-2,-1.018074505E0,-4.986026037E-1,1.135842022E0
2.689041216E2,6.231377721E-1,-1.296338089E0,-9.489516449E-1,1.723166373E0
2.689140586E2,1.071884091E0,-1.349534010E0,-1.334156272E0,2.179484001E0
2.689239966E2,1.577862373E0,-1.083887037E0,-1.729537393E0,2.579876038E0
2.689339346E2,2.025967838E0,-4.379353658E-1,-2.279739920E0,3.081160036E0
2.689438726E2,2.105777653E0,5.204566453E-1,-3.085963955E0,3.772048273E0
2.689538096E2,2.332225698E0,1.395037189E0,-3.651595531E0,4.551873832E0
2.689637476E2,3.306619747E0,1.801752845E0,-3.344341890E0,5.036334991E0
2.689736856E2,5.030899909E0,1.772123542E0,-2.244541436E0,5.786911266E0
2.689836236E2,6.313500111E0,1.672595745E0,-1.256627455E0,6.651088086E0
2.689935606E2,7.097953207E0,1.652450333E0,-6.261479187E-1,7.314615031E0
2.690034986E2,7.839259699E0,1.571745601E0,-1.710321542E-1,7.997101279E0
2.690134366E2,8.548833936E0,1.475820274E0,1.832143164E-1,8.677221597E0
2.690233746E2,9.192910003E0,1.318328151E0,4.523967361E-1,9.297970007E0
2.690333116E2,9.577963187E0,1.062521091E0,7.813494674E-1,9.668341992E0
2.690432496E2,9.654496223E0,9.046395443E-1,1.130650655E0,9.762481290E0
2.690531876E2,9.581151089E0,7.422910170E-1,1.443665850E0,9.717696395E0
2.690631256E2,9.501550019E0,6.493197034E-1,1.704533383E0,9.675045369E0
2.690730626E2,9.449126222E0,6.781147555E-1,1.903529481E0,9.662776540E0
2.690830006E2,9.509582339E0,8.670732303E-1,2.040969746E0,9.764708380E0
2.690929386E2,9.645547060E0,1.014344785E0,2.216271464E0,9.948735228E0
2.691028766E2,9.768514005E0,9.941206549E-1,2.239780049E0,1.007118446E1
2.691128146E2,9.932931862E0,9.612370835E-1,2.281493208E0,1.023681217E1
2.691227516E2,1.026287387E1,1.078787241E0,2.410447117E0,1.059719856E1
2.691326896E2,1.057013102E1,1.258310722E0,2.644543904E0,1.096834664E1
2.691426276E2,1.067053941E1,1.381379409E0,2.966941541E0,1.116115417E1
2.691525655E2,1.063916792E1,1.599751717E0,3.253296356E0,1.123988598E1
2.691625025E2,1.038867321E1,1.743194442E0,3.328216438E0,1.104718437E1
2.691724405E2,9.955008609E0,1.800472597E0,3.540312492E0,1.071810200E1
2.691823785E2,8.598925864E0,2.663306742E0,3.556946358E0,9.679183654E0
2.691923165E2,3.462959091E0,4.364822231E0,3.474827185E0,6.566443690E0
2.692022535E2,-1.313090508E1,6.736963069E0,4.041230593E0,1.530159744E1
2.692121915E2,-4.288532732E1,6.890758290E0,7.743817352E0,4.412029642E1
2.692221295E2,-6.293827855E1,4.279597601E0,1.584418154E1,6.504290854E1
2.692320675E2,-5.065188449E1,2.280052893E0,1.609244029E1,5.319566409E1
2.692420045E2,-1.957138274E1,7.345243067E-2,1.330945917E1,2.366825133E1
2.692519425E2,-6.113784367E0,-4.600288728E0,6.781255728E0,1.022381753E1
2.692618805E2,-2.167153537E0,-5.553745653E0,7.683826089E-2,5.962092699E0
2.692718185E2,-2.047936996E0,-5.646783040E0,-1.007560042E0,6.090597826E0
2.692817555E2,-4.348608779E0,-5.178180746E0,-1.607206625E-1,6.763858757E0
2.692916935E2,-5.771739793E0,-4.190331668E0,1.314661655E-1,7.133662669E0
2.693016315E2,-4.993754886E0,-2.913689487E0,-1.266351959E-1,5.783010528E0
2.693115695E2,-2.870612757E0,-1.669415444E0,-3.465156475E-1,3.338778013E0
2.693215065E2,-4.653623521E-1,-2.539770644E-1,-1.000561217E0,1.132337943E0
2.693314445E2,1.692453766E0,9.597708942E-1,-1.652628965E0,2.552791104E0
2.693413825E2,3.425602984E0,1.678561952E0,-1.975959526E0,4.296131059E0
2.693513205E2,4.578641751E0,2.145787227E0,-2.040973401E0,5.452883231E0
2.693612585E2,5.387569538E0,2.525136744E0,-1.936163961E0,6.257072158E0
2.693711955E2,5.944538464E0,2.806483419E0,-1.655353622E0,6.778944043E0
2.693811335E2,6.362257118E0,2.867097995E0,-1.281310306E0,7.095091448E0
2.693910715E2,6.744490775E0,2.622380911E0,-9.594784603E-1,7.299701115E0
2.694010095E2,7.129600092E0,2.296043420E0,-7.076142508E-1,7.523545094E0
2.694109465E2,7.598369617E0,1.899885496E0,-4.738291204E-1,7.846610718E0
2.694208845E2,8.059527236E0,1.396092465E0,-2.588638383E-1,8.183646127E0
2.694308225E2,8.537438883E0,9.489538376E-1,-1.022280407E-1,8.590624345E0
2.694407605E2,8.967348397E0,6.017731059E-1,1.645870607E-2,8.987532422E0
2.694506975E2,9.339630677E0,3.092644984E-1,6.907323159E-2,9.345004913E0
2.694606355E2,9.670057418E0,7.660900435E-2,1.153795981E-1,9.671049161E0
2.694705735E2,9.786941505E0,-2.305738578E-1,2.011957470E-1,9.791724468E0
2.694805115E2,9.980040540E0,-3.032489012E-1,3.155462352E-1,9.989631549E0
2.694904485E2,1.028241526E1,-2.296495775E-1,4.830971034E-1,1.029631902E1
2.695003865E2,1.042581238E1,-3.881543645E-1,5.381733432E-1,1.044690663E1
2.695103245E2,1.039310072E1,-6.713819790E-1,3.347378933E-1,1.042014135E1
2.695202625E2,1.017405700E1,-8.028153270E-1,3.507985868E-2,1.020574245E1
2.695301995E2,9.745537371E0,-6.567378467E-1,-1.538822707E-1,9.768852696E0
2.695401375E2,8.867604253E0,-4.779750887E-1,-2.114610457E-1,8.882993930E0
2.695500755E2,7.579355056E0,-3.074395093E-1,-3.274183488E-1,7.592650716E0
2.695600135E2,5.612820657E0,-6.245264858E-3,-5.758397178E-1,5.642285540E0
2.695699505E2,1.727501392E0,1.802770407E-1,-8.941918856E-1,1.953545495E0
2.695798885E2,-6.199579977E0,-3.821603472E-1,-1.087120181E-1,6.212298828E0
2.695898265E2,-1.678823322E1,-2.103915023E0,6.827115440E0,1.824501955E1
2.695997645E2,-2.555166114E1,-4.075530944E0,2.368991469E1,3.508146801E1
2.696097015E2,-2.803898248E1,-5.083467547E0,3.150941490E1,4.248375464E1
2.696196395E2,-1.922477149E1,-4.306131096E0,2.642567487E1,3.296135459E1
2.696295775E2,-6.641771568E0,-3.868968696E0,9.433238168E0,1.216832078E1
2.696395155E2,-2.895482134E0,-3.413383181E0,5.049723265E0,6.747940914E0
2.696494535E2,-2.629660109E0,-2.616866986E0,8.679831448E0,9.439416246E0
2.696593905E2,-1.772015076E0,-1.074268513E0,1.132166195E1,1.150974021E1
2.696693285E2,-7.845805657E-1,2.982798094E-1,1.092302218E1,1.095522483E1
2.696792665E2,4.609126210E-1,1.509195742E0,8.455855021E0,8.601836802E0
2.696892045E2,1.695784925E0,2.405122350E0,5.901682466E0,6.594706663E0
2.696991415E2,2.259700343E0,2.771563847E0,3.983992199E0,5.353504052E0
2.697090795E2,2.501176316E0,2.964709074E0,2.488203099E0,4.608311786E0
2.697190175E2,2.547789735E0,2.906451511E0,1.127450767E0,4.026144328E0
2.697289555E2,2.510617815E0,2.810099337E0,7.879473925E-2,3.769093884E0
2.697388925E2,2.464741731E0,2.668892880E0,-6.702984899E-1,3.694217247E0
2.697488305E2,2.447069106E0,2.482379564E0,-1.260160927E0,3.706529519E0
2.697587685E2,2.638820357E0,2.280400948E0,-1.866253481E0,3.955566131E0
2.697687065E2,3.038110342E0,2.064385214E0,-2.429467818E0,4.403874957E0
2.697786435E2,3.466761535E0,1.856330025E0,-2.888787072E0,4.879496639E0
2.697885815E2,3.794504405E0,1.621982100E0,-3.266872129E0,5.263225543E0
2.697985195E2,4.114328974E0,1.423470737E0,-3.529688101E0,5.604700700E0
2.698084575E2,4.574425324E0,1.237917388E0,-3.746408717E0,6.040975483E0
2.698183945E2,5.192597641E0,1.108015864E0,-3.884230514E0,6.578602899E0
2.698283325E2,5.812090843E0,9.579956795E-1,-3.964223347E0,7.100226929E0
2.698382705E2,6.470520070E0,8.592096023E-1,-4.034243170E0,7.673394886E0
2.698482085E2,7.044330146E0,7.470545243E-1,-4.012203845E0,8.141158232E0
2.698581465E2,7.560205425E0,6.716722932E-1,-3.914079380E0,8.539781445E0
2.698680835E2,8.029989442E0,6.091039794E-1,-3.761006876E0,8.888020635E0
2.698780215E2,8.386245089E0,5.512794751E-1,-3.568756272E0,9.130664657E0
2.698879595E2,8.727119635E0,6.148431312E-1,-3.281404215E0,9.343889063E0
2.698978975E2,9.060147218E0,6.983401282E-1,-2.954671744E0,9.555314315E0
2.699078345E2,9.306838907E0,8.205125830E-1,-2.598152680E0,9.697468159E0
2.699177725E2,9.390368721E0,1.010227176E0,-2.205050511E0,9.698547903E0
2.699277105E2,9.281284820E0,1.246835561E0,-1.793637494E0,9.534882396E0
2.699376485E2,9.143181773E0,1.560265324E0,-1.464911708E0,9.390323057E0
2.699475855E2,8.722946477E0,1.913940010E0,-1.218476127E0,9.013192868E0
2.699575235E2,7.831627328E0,2.282825058E0,-9.971900046E-1,8.218276265E0
2.699674615E2,6.160257452E0,2.675180975E0,-8.149863794E-1,6.765320977E0
2.699773995E2,3.282512847E0,3.113946390E0,-5.278345889E-1,4.555234578E0
2.699873365E2,-1.051848022E0,3.705672335E0,2.891641098E-1,3.862901448E0
2.699972745E2,-6.951734809E0,4.154725633E0,4.792976704E0,9.410684758E0
2.700072125E2,-1.233724145E1,4.025788096E0,1.441080445E1,1.939293122E1
2.700171505E2,-1.519141593E1,3.771806683E0,2.664599562E1,3.090331254E1
2.700270875E2,-1.131447689E1,3.260336697E0,3.302705738E1,3.506328139E1
2.700370255E2,-2.248449715E0,4.835589603E-1,2.296813907E1,2.308299737E1
2.700469635E2,2.804123775E0,-2.005657242E0,1.627145981E1,1.663268395E1
2.700569015E2,3.000733478E0,-2.663132203E0,1.821288509E1,1.864955383E1
2.700668385E2,2.245409748E0,-3.458714305E0,1.663195820E1,1.713553626E1
2.700767765E2,1.865655311E0,-4.558104284E0,1.188029675E1,1.286073230E1
2.700867145E2,1.123899752E0,-4.428536709E0,7.337117776E0,8.643401257E0
2.700966525E2,-4.755014241E-1,-2.955586541E0,3.241522111E0,4.412375664E0
2.701065905E2,-2.188100603E0,-1.490493715E0,1.662392646E-1,2.652732790E0
2.701165275E2,-3.460169384E0,-2.389161718E-1,-1.945432967E0,3.976752763E0
2.701264655E2,-4.041130605E0,6.151775920E-1,-3.462564404E0,5.357101109E0
2.701364035E2,-3.783090055E0,8.190140878E-1,-4.577752975E0,5.994862529E0
2.701463415E2,-3.151073871E0,7.357001817E-1,-5.285263730E0,6.197139178E0
2.701562787E2,-2.379834897E0,7.084664825E-1,-5.915129893E0,6.415161771E0
2.701662167E2,-1.441010630E0,5.859287595E-1,-6.379979444E0,6.566883725E0
2.701761547E2,-5.498014086E-1,4.229149652E-1,-6.650691496E0,6.686765737E0
2.701860927E2,2.294476658E-1,4.113756313E-1,-6.784227868E0,6.800560558E0
2.701960297E2,8.971061379E-1,4.753956626E-1,-6.786098392E0,6.861627492E0
2.702059677E2,1.524941563E0,6.072368904E-1,-6.594154767E0,6.795370520E0
2.702159057E2,2.229603555E0,6.113974401E-1,-6.370875914E0,6.777388786E0
2.702258437E2,3.135921981E0,4.666670852E-1,-6.204504502E0,6.967615156E0
2.702357807E2,3.844564172E0,5.084260722E-1,-6.074064231E0,7.206485067E0
2.702457187E2,4.429831282E0,6.140366540E-1,-6.006015505E0,7.488168564E0
2.702556567E2,4.975809197E0,7.251104356E-1,-5.978928863E0,7.812301367E0
2.702655947E2,5.463997909E0,8.539291281E-1,-5.969248213E0,8.137345534E0
2.702755317E2,5.852986854E0,8.949723427E-1,-5.954281679E0,8.397136472E0
2.702854697E2,6.094977382E0,9.714317771E-1,-5.879155483E0,8.523901582E0
2.702954077E2,6.179951459E0,1.103397295E0,-5.666740757E0,8.457022906E0
2.703053457E2,6.075499722E0,1.204980972E0,-5.042720640E0,7.987033709E0
2.703152837E2,5.903216191E0,1.179489743E0,-4.221311386E0,7.352457227E0
2.703252207E2,5.864087793E0,1.027491592E0,-3.654891606E0,6.985806845E0
2.703351587E2,5.715298959E0,7.065020373E-1,-2.952179661E0,6.471410362E0
2.703450967E2,5.342336648E0,2.748030558E-1,-1.986889726E0,5.706470744E0
2.703550347E2,4.551214217E0,-2.138836934E-1,-6.389860654E-1,4.600826043E0
2.703649717E2,3.073401212E0,-7.053798104E-1,9.970976186E-1,3.307198111E0
2.703749097E2,1.125093169E0,-1.197646152E0,3.043092170E0,3.458410169E0
2.703848477E2,-1.084167337E0,-1.371800061E0,6.216692439E0,6.457903615E0
2.703947857E2,-3.090509580E0,-1.478745636E0,1.013707570E1,1.070038513E1
2.704047227E2,-5.496672735E0,-9.418037161E-1,1.364925373E1,1.474457639E1
2.704146607E2,-8.237217688E0,3.190804385E-1,1.577751627E1,1.780122432E1
2.704245987E2,-1.043514454E1,1.155921079E0,1.591595027E1,1.906687882E1
2.704345367E2,-1.100981123E1,1.185474369E0,1.374311791E1,1.764920913E1
2.704444737E2,-9.778321540E0,1.517976944E0,1.023690755E1,1.423777027E1
2.704544117E2,-8.183593458E0,2.114744651E0,8.262727336E0,1.182015270E1
2.704643497E2,-6.682207988E0,2.004456808E0,6.968933224E0,9.860820502E0
2.704742877E2,-5.361742387E0,1.235607007E0,6.205887954E0,8.293856244E0
2.704842247E2,-4.131622699E0,3.921922689E-1,5.662382827E0,7.020448717E0
2.704941627E2,-2.813434004E0,-9.897640407E-2,4.662694892E0,5.446644001E0
2.705041007E2,-1.526034408E0,-2.112255491E-1,3.311676419E0,3.652478330E0
2.705140387E2,-3.957319540E-1,-8.322853670E-2,2.220940320E0,2.257455797E0
2.705239767E2,5.304143804E-1,2.269721740E-1,1.423908108E0,1.536349597E0
2.705339137E2,1.254141219E0,5.472825012E-1,7.418496984E-1,1.556511904E0
2.705438517E2,1.801375700E0,8.124062224E-1,1.572842538E-1,1.982346241E0
2.705537897E2,2.220751455E0,1.116155408E0,-3.108835924E-1,2.504833034E0
2.705637277E2,2.570631883E0,1.443474061E0,-6.452308917E-1,3.017960991E0
2.705736647E2,2.830692646E0,1.762603397E0,-9.067557979E-1,3.455690621E0
2.705836027E2,3.083106421E0,2.039413510E0,-1.190487260E0,3.883556692E0
2.705935407E2,3.443811799E0,2.212980505E0,-1.581306383E0,4.388354167E0
2.706034787E2,3.908813378E0,2.287379892E0,-2.105933774E0,4.994585654E0
2.706134157E2,4.482047503E0,2.293786979E0,-2.680395230E0,5.703922082E0
2.706233537E2,5.090095950E0,2.245449363E0,-3.292339092E0,6.464566213E0
2.706332917E2,5.624158409E0,2.161906977E0,-3.817817838E0,7.133073155E0
2.706432297E2,6.164011949E0,1.993676297E0,-4.193402041E0,7.717150327E0
2.706531667E2,6.759426903E0,1.800717596E0,-4.504570393E0,8.320071534E0
2.706631047E2,7.261384054E0,1.653759817E0,-4.671418937E0,8.791175962E0
2.706730427E2,7.749418985E0,1.463396695E0,-4.703821868E0,9.182644752E0
2.706829807E2,8.176994290E0,1.225128869E0,-4.641824425E0,9.482125836E0
2.706929187E2,8.489252563E0,9.801908331E-1,-4.509066317E0,9.662290733E0
2.707028557E2,8.624813241E0,8.063675105E-1,-4.299276698E0,9.670646935E0
2.707127937E2,8.742988393E0,6.453457895E-1,-4.053061264E0,9.658344726E0
2.707227317E2,8.875896190E0,5.431202339E-1,-3.759129919E0,9.654406792E0
2.707326697E2,9.097797439E0,6.702036189E-1,-3.398590018E0,9.734963032E0
2.707426067E2,9.385163530E0,9.020374603E-1,-3.068056272E0,9.915035822E0
2.707525447E2,9.580615484E0,1.099509847E0,-2.720056017E0,1.001977144E1
2.707624827E2,9.751810264E0,1.353920153E0,-2.302922376E0,1.011110057E1
2.707724207E2,9.529906091E0,1.798554126E0,-2.074588020E0,9.917551235E0
2.707823577E2,8.157323672E0,2.147667399E0,-2.030853479E0,8.676333938E0
2.707922957E2,4.491642199E0,2.618068589E0,-1.900714923E0,5.535508107E0
2.708022338E2,-3.875057986E0,3.644784401E0,-5.843666393E-1,5.351823250E0
2.708121718E2,-1.609578723E1,4.712390962E0,3.840899137E0,1.720562412E1
2.708221087E2,-2.698529785E1,5.128213949E0,1.932515532E1,3.358521261E1
2.708320468E2,-3.040210896E1,6.714428485E0,3.649845342E1,4.797404383E1
2.708419848E2,-1.831908573E1,6.584184095E0,3.483113859E1,3.990173677E1
2.708519228E2,-3.526278297E0,3.828053974E0,1.473361520E1,1.562587766E1
2.708618608E2,9.392359114E-1,1.801202184E0,8.975483628E0,9.202488781E0
2.708717978E2,-1.588972083E-1,6.222401514E-1,1.316941367E1,1.318506305E1
2.708817358E2,-1.014753286E0,-1.991816371E-1,1.230956775E1,1.235292903E1
2.708916737E2,-1.148519454E0,-8.511557206E-1,8.407499133E0,8.528165375E0
2.709016117E2,-8.721765339E-1,-1.100026156E0,4.832078789E0,5.031871905E0
2.709115488E2,-3.500809872E-1,-1.107108449E0,2.026375973E0,2.335475412E0
2.709214867E2,2.453947771E-1,-9.254196717E-1,-1.554920822E-1,9.699473970E-1
2.709314247E2,9.375431424E-1,-5.719508808E-1,-1.681011350E0,2.007962677E0
2.709413627E2,1.626701826E0,-2.089662215E-1,-2.719019598E0,3.175357190E0
2.709512997E2,2.269383917E0,6.836122345E-2,-3.443132352E0,4.124310490E0
2.709612377E2,2.809019356E0,2.409894482E-1,-4.004337001E0,4.897282969E0
2.709711757E2,3.216244013E0,3.666864584E-1,-4.397458173E0,5.460432482E0
2.709811137E2,3.649675305E0,4.476811029E-1,-4.673870675E0,5.946899637E0
2.709910507E2,4.128312591E0,4.801719972E-1,-4.877374245E0,6.407987946E0
2.710009887E2,4.583463365E0,4.692140958E-1,-5.055675731E0,6.840186795E0
2.710109267E2,5.073619081E0,4.713245752E-1,-5.168022963E0,7.257562868E0
2.710208647E2,5.548660330E0,4.493933504E-1,-5.172850424E0,7.599208337E0
2.710308017E2,6.125989260E0,2.555019817E-1,-5.163650415E0,8.016003448E0
2.710407397E2,6.760332052E0,5.180559978E-3,-5.108294240E0,8.473298432E0
2.710506777E2,7.446777043E0,-2.285716981E-1,-5.002058517E0,8.973701731E0
2.710606157E2,7.976520163E0,-4.217077344E-1,-4.868022793E0,9.354162562E0
2.710705537E2,8.353383152E0,-5.617116022E-1,-4.696297086E0,9.599465419E0
2.710804907E2,8.718163455E0,-6.270426889E-1,-4.493959451E0,9.828287140E0
2.710904287E2,9.025620579E0,-6.572453850E-1,-4.343982170E0,1.003812629E1
2.711003667E2,9.215992472E0,-6.667206518E-1,-4.185037014E0,1.014364671E1
2.711103047E2,9.309744388E0,-7.127068833E-1,-4.079375489E0,1.018923923E1
2.711202417E2,9.206021215E0,-7.557931150E-1,-4.056663149E0,1.008853635E1
2.711301797E2,8.798183770E0,-8.767154351E-1,-4.097429059E0,9.745029118E0
2.711401177E2,7.993050241E0,-1.038997450E0,-4.230933272E0,9.103250201E0
2.711500557E2,6.762758061E0,-1.245590543E0,-4.528217995E0,8.233538158E0
2.711599927E2,4.546733496E0,-1.557836098E0,-5.132041537E0,7.031179782E0
2.711699307E2,-4.333921158E-1,-2.361733818E0,-5.795893471E0,6.273595180E0
2.711798687E2,-9.016027052E0,-4.313244234E0,-5.888549035E0,1.160033747E1
2.711898067E2,-1.929975502E1,-6.884818103E0,1.190773773E-1,2.049135045E1
2.711997447E2,-2.690782692E1,-7.496673088E0,1.963476305E1,3.414315710E1
2.712096817E2,-2.917619810E1,-4.950677279E0,3.612371940E1,4.669778201E1
2.712196197E2,-1.743849272E1,-2.884367454E0,3.574191961E1,3.987361811E1
2.712295577E2,-1.158382245E0,-3.191397439E0,1.629617599E1,1.664608720E1
2.712394957E2,4.107879496E0,-2.341508591E0,7.266716130E0,8.669630889E0
2.712494327E2,5.051368672E0,-1.232062717E0,6.890559484E0,8.632155814E0
2.712593707E2,4.578851666E0,-9.833535920E-1,6.405094990E0,7.934614590E0
2.712693087E2,3.776689108E0,-9.581651026E-1,4.698554111E0,6.103922650E0
2.712792467E2,3.361352609E0,-7.784673017E-1,3.489809505E0,4.907491527E0
2.712891837E2,3.148901630E0,-2.303159042E-1,2.521862011E0,4.040843339E0
2.712991217E2,3.027357897E0,5.682161180E-1,1.655343828E0,3.496845519E0
2.713090597E2,3.087601175E0,1.380678474E0,9.811271185E-1,3.521670696E0
2.713189977E2,3.286396567E0,2.134125832E0,3.142685455E-1,3.931114369E0
2.713289347E2,3.359980268E0,2.697817594E0,-6.282774746E-1,4.354586060E0
2.713388727E2,3.395099815E0,3.022983595E0,-1.842747674E0,4.905186190E0
2.713488107E2,3.343461884E0,3.170578136E0,-2.863791980E0,5.425182723E0
2.713587487E2,3.399409212E0,3.102444917E0,-3.676478357E0,5.890470318E0
2.713686867E2,3.659222639E0,2.905289669E0,-4.406211455E0,6.422251767E0
2.713786237E2,4.090229090E0,2.724125386E0,-4.941880728E0,6.969434573E0
2.713885617E2,4.443763443E0,2.505085472E0,-5.290704564E0,7.349424572E0
2.713984997E2,4.720130337E0,2.240771298E0,-5.445186832E0,7.546571807E0
2.714084377E2,5.054923779E0,2.000767654E0,-5.508947795E0,7.739756548E0
2.714183747E2,5.410291818E0,1.719030531E0,-5.533073992E0,7.927246137E0
