"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.767314368E2,9.491761780E-1,1.023539312E0,3.501242566E-1,1.439150839E0
1.767413748E2,1.034781754E0,1.181616449E0,3.288222653E-1,1.604716421E0
1.767513118E2,1.187651360E0,1.367694731E0,3.610562110E-1,1.847015490E0
1.767612498E2,1.418283087E0,1.601201534E0,4.375962639E-1,2.183314856E0
1.767711868E2,1.606402048E0,1.828814929E0,5.550534143E-1,2.496632908E0
1.767811248E2,1.849856134E0,2.056447034E0,7.175211883E-1,2.857582680E0
1.767910618E2,2.104086054E0,2.337844872E0,8.421510816E-1,3.256058232E0
1.768009988E2,2.367725313E0,2.735255561E0,1.058115653E0,3.769264501E0
1.768109368E2,2.642671918E0,2.891135899E0,1.336693963E0,4.138735605E0
1.768208738E2,3.145034866E0,2.243357960E0,1.871001420E0,4.292382271E0
1.768308118E2,4.390737968E0,-3.704731518E-1,3.096563787E0,5.385586092E0
1.768407488E2,5.200659782E0,-2.998707710E0,3.440615711E0,6.919316914E0
1.768506868E2,4.611003751E0,-3.230815274E0,1.255266223E0,5.768467406E0
1.768606238E2,4.151375179E0,-3.646655803E0,-1.285731971E0,5.673193203E0
1.768705618E2,4.125172636E0,-3.892394396E0,-3.079758305E0,6.453889883E0
1.768804988E2,3.281657399E0,-3.152234543E0,-3.315613934E0,5.630200144E0
1.768904358E2,1.414419832E0,-2.080009559E0,-2.732600341E0,3.714044675E0
1.769003738E2,-7.973315889E-1,-1.150878221E0,-2.182557442E0,2.593032073E0
1.769103108E2,-2.524678030E0,-3.633202529E-1,-1.836457824E0,3.143020538E0
1.769202488E2,-3.549307263E0,1.561884856E-1,-1.545018563E0,3.874152714E0
1.769301858E2,-3.886050752E0,1.992871428E-1,-1.428556645E0,4.145103123E0
1.769401238E2,-3.213668899E0,-4.559343016E-1,-1.619079981E0,3.627252936E0
1.769500608E2,-1.956537414E0,-1.685974467E0,-2.089350486E0,3.322037629E0
1.769599988E2,-4.520307004E-1,-2.912677041E0,-2.556787430E0,3.901945830E0
1.769699358E2,7.799361223E-1,-3.815728628E0,-2.929852068E0,4.873614517E0
1.769798728E2,1.688701608E0,-4.189117786E0,-2.938959106E0,5.388682731E0
1.769898108E2,1.753553077E0,-3.787433951E0,-2.606242011E0,4.920579412E0
1.769997478E2,7.974397624E-1,-2.731054922E0,-2.149044710E0,3.565524411E0
1.770096858E2,-4.454256856E-1,-1.468769701E0,-1.761688454E0,2.336500521E0
1.770196228E2,-1.513523705E0,-3.720904917E-1,-1.549893971E0,2.198039277E0
1.770295608E2,-2.280758505E0,3.544582129E-1,-1.437469556E0,2.719157720E0
1.770394978E2,-2.941448851E0,8.925593430E-1,-1.371618798E0,3.366024606E0
1.770494348E2,-3.497772244E0,1.312809842E0,-1.290317796E0,3.952568831E0
1.770593728E2,-3.885373060E0,1.595964768E0,-1.221329568E0,4.374342610E0
1.770693098E2,-4.075218118E0,1.630792539E0,-1.203644080E0,4.551444396E0
1.770792478E2,-4.128244763E0,1.484184131E0,-1.265897046E0,4.565928459E0
1.770891848E2,-4.017394418E0,1.207131944E0,-1.406534861E0,4.424360491E0
1.770991228E2,-3.585952933E0,7.855857021E-1,-1.575721123E0,3.994884278E0
1.771090598E2,-2.996720826E0,2.763043284E-1,-1.648123686E0,3.431179312E0
1.771189978E2,-2.332739668E0,-2.683643943E-1,-1.610347895E0,2.847264327E0
1.771289348E2,-1.732838731E0,-8.006662560E-1,-1.535055492E0,2.449528911E0
1.771388718E2,-1.108867146E0,-1.195518204E0,-1.460615174E0,2.189120100E0
1.771488098E2,-5.643592215E-1,-1.465070753E0,-1.378088157E0,2.089033415E0
1.771587468E2,-1.727670962E-1,-1.607614176E0,-1.296462196E0,2.072458934E0
1.771686848E2,-4.630643964E-2,-1.567354926E0,-1.244257085E0,2.001729614E0
1.771786218E2,-1.264396065E-1,-1.351199736E0,-1.162684334E0,1.787054157E0
1.771885598E2,-2.283659309E-1,-1.033639793E0,-1.089535666E0,1.519095187E0
1.771984968E2,-3.523608166E-1,-8.290486407E-1,-1.083955668E0,1.409411113E0
1.772084348E2,-4.300948709E-1,-6.288563490E-1,-1.062406924E0,1.307344782E0
1.772183718E2,-4.838114870E-1,-4.305930537E-1,-9.942166954E-1,1.186571014E0
1.772283088E2,-4.889178604E-1,-3.110332811E-1,-8.639787376E-1,1.040308433E0
1.772382468E2,-4.687402886E-1,-2.466583604E-1,-7.302698725E-1,9.021374018E-1
1.772481838E2,-3.517626464E-1,-1.942947900E-1,-6.268495846E-1,7.445991046E-1
1.772581218E2,-2.040695804E-1,-2.215118247E-1,-5.912090510E-1,6.635058584E-1
1.772680588E2,3.169307828E-2,-3.213711584E-1,-5.807542294E-1,6.644993210E-1
1.772779968E2,4.332009119E-1,-5.367264497E-1,-6.149037230E-1,9.240372830E-1
1.772879338E2,1.068542992E0,-9.561267632E-1,-6.837242818E-1,1.588534358E0
1.772978708E2,2.026902223E0,-1.652557629E0,-7.827422011E-1,2.729828693E0
1.773078088E2,3.261706699E0,-2.565325534E0,-8.347958690E-1,4.232789840E0
1.773177458E2,4.718027093E0,-3.425214729E0,-6.533865881E-1,5.866752903E0
1.773276838E2,6.163210881E0,-3.995805913E0,-3.564684856E-1,7.353822342E0
1.773376208E2,6.584798053E0,-3.973847864E0,-9.688485503E-2,7.691581042E0
1.773475588E2,5.357873869E0,-2.772718672E0,3.375714540E-1,6.042245917E0
1.773574958E2,3.003811744E0,-7.864791566E-1,6.645886838E-1,3.175391720E0
1.773674338E2,8.411231411E-1,6.749072653E-1,7.584926283E-1,1.318445684E0
1.773773708E2,-8.198427844E-1,1.609325071E0,9.313959646E-1,2.032133809E0
1.773873078E2,-2.018948840E0,2.204594429E0,1.259545215E0,3.243893519E0
1.773972458E2,-3.021016592E0,2.265390269E0,1.621224740E0,4.109367831E0
1.774071828E2,-3.485377901E0,1.735910858E0,1.955073856E0,4.357012669E0
1.774171208E2,-3.554851009E0,8.082670516E-1,2.656248568E0,4.510644940E0
1.774270578E2,-3.653123993E0,-7.237642604E-1,3.721535246E0,5.264881214E0
1.774369958E2,-3.428809597E0,-2.430379398E0,3.950580039E0,5.768063966E0
1.774469328E2,-3.148009345E0,-3.293281664E0,2.816365213E0,5.356078786E0
1.774568698E2,-3.192907775E0,-3.203885338E0,1.819041308E0,4.875290001E0
1.774668078E2,-3.403739660E0,-2.164163271E0,1.866672726E0,4.444492480E0
1.774767448E2,-3.194142122E0,-8.229827392E-1,2.021634466E0,3.868701384E0
1.774866828E2,-2.183530419E0,-6.088530242E-2,1.734261358E0,2.789117167E0
1.774966198E2,-1.005119414E0,3.042779928E-1,1.312120455E0,1.680627925E0
1.775065578E2,-3.170243382E-1,3.505487645E-1,8.574076366E-1,9.790488868E-1
1.775164948E2,-4.716831923E-2,3.207507688E-1,3.928235489E-1,5.093292124E-1
1.775264327E2,5.496031880E-2,4.054447639E-1,1.088780425E-1,4.233916879E-1
1.775363697E2,7.994079351E-2,5.926696855E-1,-6.401767412E-2,6.014533641E-1
1.775463067E2,-5.776990592E-2,8.238808715E-1,-1.841352528E-1,8.461813304E-1
1.775562447E2,-2.391470271E-1,1.022322507E0,-3.027553413E-1,1.092700968E0
1.775661817E2,-4.559226072E-1,1.148689608E0,-3.598083786E-1,1.287173379E0
1.775761197E2,-6.633338714E-1,1.266717995E0,-3.342098898E-1,1.468428600E0
1.775860567E2,-8.086067748E-1,1.353795315E0,-2.803418308E-1,1.601623618E0
1.775959947E2,-9.250774634E-1,1.471584551E0,-1.998303856E-1,1.749646132E0
1.776059317E2,-1.000546891E0,1.549237329E0,-7.913073488E-3,1.844259472E0
1.776158687E2,-9.203178298E-1,1.587457654E0,2.643806497E-1,1.853888842E0
1.776258067E2,-6.613423097E-1,1.590949611E0,5.612385259E-1,1.812038355E0
1.776357437E2,-2.568500572E-1,1.503239622E0,8.376077950E-1,1.739910380E0
1.776456817E2,2.186162835E-1,1.299943628E0,1.014200140E0,1.663204269E0
1.776556187E2,6.147435093E-1,1.135681307E0,1.073709665E0,1.679444569E0
1.776655567E2,8.371499580E-1,1.111251640E0,1.054131945E0,1.745535567E0
1.776754937E2,9.305299920E-1,1.175434188E0,1.004628248E0,1.804663268E0
1.776854317E2,1.062373011E0,1.239851793E0,1.014718788E0,1.922374339E0
1.776953687E2,1.114157706E0,1.226623052E0,1.083232952E0,1.979733602E0
1.777053057E2,1.179592143E0,1.229699273E0,1.104908581E0,2.030867031E0
1.777152437E2,1.281592727E0,1.267348325E0,1.112472539E0,2.118076213E0
1.777251807E2,1.253148946E0,1.299143729E0,1.116144006E0,2.122247429E0
1.777351187E2,1.078862159E0,1.375266291E0,1.060768535E0,2.044634640E0
1.777450557E2,9.573780674E-1,1.448788596E0,1.019364401E0,2.013619860E0
1.777549937E2,8.332890415E-1,1.495115501E0,9.407719018E-1,1.953149446E0
1.777649307E2,7.932630962E-1,1.450401258E0,9.055156034E-1,1.884910782E0
1.777748687E2,9.012676013E-1,1.366998913E0,1.020440873E0,1.929318245E0
1.777848057E2,1.159781191E0,1.069462175E0,1.311573156E0,2.051600813E0
1.777947427E2,1.418498849E0,4.693636018E-1,1.733281950E0,2.288385346E0
1.778046807E2,1.833060592E0,-3.121869367E-1,2.015280882E0,2.742066529E0
1.778146177E2,2.374233264E0,-1.200339818E0,2.096077123E0,3.386936459E0
1.778245557E2,2.716110608E0,-2.088368154E0,1.827928491E0,3.883279664E0
1.778344927E2,2.869730996E0,-2.816387433E0,6.484339233E-1,4.072819750E0
1.778444307E2,3.038009770E0,-3.455079968E0,-7.358686546E-1,4.659247109E0
1.778543677E2,3.113779745E0,-3.975342413E0,-1.520013530E0,5.273463068E0
1.778643047E2,2.896783724E0,-4.031247057E0,-1.583590305E0,5.210572621E0
1.778742427E2,1.669254354E0,-3.346643938E0,-1.374169938E0,3.984316600E0
1.778841797E2,-3.427497482E-1,-2.067452663E0,-1.522153026E0,2.590132765E0
1.778941177E2,-2.055074108E0,-8.932440519E-1,-1.408708271E0,2.646823288E0
1.779040547E2,-3.297505108E0,6.052394450E-2,-1.226444128E0,3.518716851E0
1.779139927E2,-4.071841351E0,6.439246237E-1,-1.169066570E0,4.285002632E0
1.779239297E2,-4.321144992E0,8.672496700E-1,-1.185394262E0,4.563942987E0
1.779338677E2,-3.751737285E0,4.896037388E-1,-1.285459490E0,3.995954276E0
1.779438047E2,-2.573964211E0,-4.264976639E-1,-1.408068586E0,2.964767977E0
1.779537417E2,-1.388484507E0,-1.336637830E0,-1.536347727E0,2.464721942E0
1.779636797E2,-4.382950062E-1,-1.891109995E0,-1.662973859E0,2.556145845E0
1.779736167E2,6.909537792E-2,-2.041954710E0,-1.788676132E0,2.715458619E0
1.779835547E2,4.365414262E-2,-1.775453823E0,-1.823335503E0,2.545327939E0
1.779934917E2,-2.877397281E-1,-1.272720162E0,-1.765332293E0,2.195224104E0
1.780034297E2,-6.449829698E-1,-7.274766576E-1,-1.652059447E0,1.916905249E0
1.780133667E2,-9.550385964E-1,-3.074553698E-1,-1.519320050E0,1.820703419E0
1.780233037E2,-1.133645307E0,1.959752798E-2,-1.356565141E0,1.767994549E0
1.780332417E2,-1.292269158E0,2.729129434E-1,-1.139771435E0,1.744568707E0
1.780431787E2,-1.475188190E0,4.885717052E-1,-9.572833425E-1,1.825177773E0
1.780531167E2,-1.588216622E0,7.033837903E-1,-8.181517696E-1,1.920039873E0
1.780630537E2,-1.592568705E0,9.143495768E-1,-7.294688040E-1,1.975964313E0
1.780729917E2,-1.571602929E0,1.032568583E0,-6.675619930E-1,1.995437961E0
1.780829287E2,-1.503780490E0,1.005134032E0,-6.781840450E-1,1.931730774E0
1.780928667E2,-1.300781534E0,8.728086179E-1,-7.276602602E-1,1.727228108E0
1.781028037E2,-9.044204199E-1,6.508208299E-1,-7.971321988E-1,1.370023281E0
1.781127407E2,-4.721913153E-1,4.119930607E-1,-8.943374813E-1,1.092035920E0
1.781226787E2,-3.557913780E-2,1.207496810E-1,-9.433184373E-1,9.516806369E-1
1.781326157E2,3.175102419E-1,-1.010305309E-1,-9.520056456E-1,1.008630096E0
1.781425537E2,5.523993266E-1,-2.003419805E-1,-9.123276097E-1,1.085183668E0
1.781524907E2,6.012785411E-1,-1.802123559E-1,-8.460546827E-1,1.053480376E0
1.781624287E2,5.408107299E-1,-5.082809150E-2,-7.810897779E-1,9.513994858E-1
1.781723657E2,3.866266698E-1,1.286837679E-1,-6.960952359E-1,8.065905228E-1
1.781823037E2,1.507973528E-1,3.333328074E-1,-5.951032966E-1,6.985689199E-1
1.781922407E2,-1.009094936E-1,5.498879474E-1,-5.213821864E-1,7.644598518E-1
1.782021777E2,-2.850465006E-1,7.165178061E-1,-4.921145332E-1,9.147819345E-1
1.782121157E2,-3.850426590E-1,8.020146239E-1,-4.827502173E-1,1.012192214E0
1.782220527E2,-4.175221878E-1,8.173477775E-1,-4.671235335E-1,1.029847835E0
1.782319907E2,-4.456905645E-1,7.833754545E-1,-4.226636446E-1,9.954706116E-1
1.782419277E2,-4.553852481E-1,7.467128277E-1,-3.786311871E-1,9.530568435E-1
1.782518657E2,-4.360794961E-1,7.554012054E-1,-3.388631040E-1,9.357481025E-1
1.782618027E2,-4.113481128E-1,8.194937056E-1,-3.087633920E-1,9.675288294E-1
1.782717407E2,-3.740539867E-1,9.599683839E-1,-2.128421581E-1,1.052025412E0
1.782816777E2,-2.826158130E-1,1.135464960E0,-5.936687188E-3,1.170122907E0
1.782916147E2,-1.600429702E-1,1.272700281E0,2.207312214E-1,1.301576748E0
1.783015527E2,3.145334244E-2,1.368504571E0,4.548373640E-1,1.442453154E0
1.783114897E2,3.502575731E-1,1.395867786E0,6.325915504E-1,1.572036677E0
1.783214277E2,8.817028177E-1,1.185153430E0,7.573342949E-1,1.659983055E0
1.783313647E2,1.776917966E0,5.710338181E-1,7.486763227E-1,2.010978199E0
1.783413027E2,3.161542726E0,-4.115381473E-1,7.104331934E-1,3.266409554E0
1.783512397E2,4.847240619E0,-1.667623565E0,5.596253157E-1,5.156538613E0
1.783611767E2,6.463356062E0,-2.964497405E0,2.906282526E-1,7.116718431E0
1.783711147E2,7.496689460E0,-3.937134951E0,-1.035734850E-1,8.468300417E0
1.783810517E2,6.270731821E0,-3.799090376E0,-5.160232133E-1,7.349928245E0
1.783909897E2,2.958523305E0,-2.453033266E0,-6.941352493E-1,3.905388085E0
1.784009267E2,1.814776933E-1,-1.357505373E0,-6.217239153E-1,1.504092955E0
1.784108647E2,-1.506245676E0,-8.154889476E-1,-4.224753642E-1,1.764166572E0
1.784208017E2,-2.545530370E0,-6.537502849E-1,-1.925944197E-1,2.635186315E0
1.784307397E2,-2.976419878E0,-9.142004728E-1,6.545139313E-2,3.114341291E0
1.784406767E2,-3.023624450E0,-1.420578119E0,3.066619027E-1,3.354756106E0
1.784506137E2,-2.698962479E0,-2.196563278E0,6.030198419E-1,3.531702369E0
1.784605517E2,-2.267118121E0,-3.102889013E0,9.199483589E-1,3.951461727E0
1.784704887E2,-1.960315885E0,-3.925185289E0,1.150592804E0,4.535833079E0
1.784804267E2,-1.992617658E0,-4.480618443E0,1.275670667E0,5.066932249E0
1.784903637E2,-2.534137655E0,-4.469296187E0,1.664894085E0,5.400771647E0
1.785003017E2,-3.219338359E0,-3.786825256E0,2.566251733E0,5.593731577E0
1.785102387E2,-2.889103407E0,-2.682181554E0,4.191722721E0,5.754264137E0
1.785201767E2,-1.822485902E0,-1.418187193E0,4.047386541E0,4.659833430E0
1.785301137E2,-1.573817854E0,-4.300685585E-2,2.647054406E0,3.079878124E0
1.785400507E2,-2.337708047E0,1.108223952E0,1.498143189E0,2.989560546E0
1.785499887E2,-3.182846471E0,1.846448084E0,8.592085791E-1,3.778640175E0
1.785599257E2,-3.372293335E0,2.023007100E0,5.927345896E-1,3.976965471E0
1.785698637E2,-3.141707801E0,1.623627945E0,5.267990470E-1,3.575473793E0
1.785798007E2,-2.723370511E0,1.182319284E0,5.151385295E-1,3.013302762E0
1.785897387E2,-2.131979027E0,9.005624270E-1,4.327056527E-1,2.354481140E0
1.785996757E2,-1.765462101E0,6.822408432E-1,3.906735643E-1,1.932597949E0
1.786096127E2,-1.526977564E0,5.755718422E-1,4.395387089E-1,1.690011154E0
1.786195507E2,-1.309505580E0,6.079104531E-1,3.824266148E-1,1.493522715E0
1.786294877E2,-1.162215387E0,7.476255780E-1,3.467375493E-1,1.424751045E0
1.786394257E2,-9.728860527E-1,8.238843799E-1,3.290052831E-1,1.316638606E0
1.786493627E2,-8.083149987E-1,8.079372686E-1,2.597695903E-1,1.172013655E0
1.786593007E2,-5.751280385E-1,7.612121683E-1,1.784009433E-1,9.705890595E-1
1.786692377E2,-2.237945777E-1,7.093871266E-1,7.079574823E-2,7.472122498E-1
1.786791757E2,2.531095934E-1,6.103323698E-1,4.272092700E-2,6.621141484E-1
1.786891127E2,6.914122009E-1,5.536231488E-1,1.239703274E-1,8.943813865E-1
1.786990497E2,1.151191047E0,5.879556602E-1,2.804079227E-1,1.322709828E0
1.787089877E2,1.511342109E0,7.027803576E-1,4.291587317E-1,1.721113714E0
1.787189247E2,1.697722108E0,8.912197459E-1,5.916294658E-1,2.006628619E0
1.787288627E2,1.720118698E0,1.143811276E0,7.896489322E-1,2.211483214E0
1.787387997E2,1.742934533E0,1.444128950E0,9.684907007E-1,2.461971456E0
1.787487377E2,1.872555025E0,1.743896985E0,1.180810118E0,2.818146829E0
1.787586747E2,2.212974073E0,2.093751685E0,1.473741589E0,3.384222900E0
1.787686127E2,2.582464308E0,2.428311238E0,1.812859046E0,3.981491592E0
1.787785497E2,3.001216750E0,2.817953902E0,2.203105727E0,4.669244159E0
1.787884867E2,3.472643250E0,3.300763761E0,2.721169034E0,5.509905032E0
1.787984247E2,3.731510012E0,3.538009273E0,3.403546118E0,6.166506528E0
1.788083617E2,3.658537930E0,3.106944934E0,3.780386302E0,6.109773089E0
1.788182997E2,3.121820251E0,1.913075645E0,3.496044391E0,5.062405208E0
1.788282367E2,2.700657002E0,5.399991363E-1,2.932219605E0,4.022817312E0
1.788381747E2,2.693978312E0,-8.767695218E-1,2.104522841E0,3.529201089E0
1.788481117E2,2.576487869E0,-1.841702777E0,6.401917613E-1,3.231099557E0
1.788580487E2,2.316498442E0,-1.642660632E0,-3.209560061E-1,2.857885887E0
1.788679867E2,2.254634315E0,-1.924943154E0,-9.115060759E-1,3.101552090E0
1.788779237E2,2.489904054E0,-2.542933037E0,-1.408308907E0,3.827461901E0
1.788878617E2,2.496596777E0,-2.802939422E0,-1.780797009E0,4.154600204E0
1.788977987E2,1.930139574E0,-2.555491687E0,-2.039367902E0,3.796708835E0
1.789077367E2,9.120492822E-1,-1.990405657E0,-1.845796412E0,2.863653779E0
1.789176737E2,-3.457710046E-1,-1.199054015E0,-1.476234257E0,1.933017253E0
1.789276117E2,-1.595357242E0,-4.282918820E-1,-1.186390116E0,2.033745356E0
1.789375487E2,-2.689363689E0,1.198948181E-1,-1.043900560E0,2.887348299E0
1.789474857E2,-3.408675295E0,4.077438891E-1,-1.016060797E0,3.580181823E0
1.789574237E2,-3.526908334E0,3.782838625E-1,-1.088460436E0,3.710381005E0
1.789673607E2,-2.703988745E0,-2.444065976E-1,-1.356965091E0,3.035233760E0
1.789772987E2,-1.349599353E0,-1.179288380E0,-1.686839270E0,2.461212347E0
1.789872357E2,-1.193714923E-1,-1.978358638E0,-1.943710231E0,2.775997463E0
1.789971737E2,8.067292339E-1,-2.456900030E0,-2.031512752E0,3.288497206E0
1.790071107E2,1.253160641E0,-2.654754020E0,-2.039424620E0,3.574546583E0
1.790170487E2,1.189397923E0,-2.551270290E0,-2.009236030E0,3.458421162E0
1.790269857E2,7.781550604E-1,-2.245781339E0,-1.962437255E0,3.082242544E0
1.790369227E2,2.351048470E-1,-1.936878783E0,-1.939908518E0,2.751366709E0
1.790468607E2,-2.345505309E-1,-1.643689742E0,-1.974299501E0,2.579648899E0
1.790567977E2,-5.593680382E-1,-1.295145403E0,-2.034643936E0,2.475897850E0
1.790667357E2,-9.067487812E-1,-8.659773159E-1,-1.975520985E0,2.339827606E0
1.790766727E2,-1.391681179E0,-3.809279734E-1,-1.915468326E0,2.398103737E0
1.790866107E2,-1.892796916E0,8.775793612E-3,-1.897977988E0,2.680499510E0
1.790965477E2,-2.385375718E0,3.729687434E-1,-1.887110499E0,3.064361114E0
1.791064857E2,-2.690741878E0,6.611280093E-1,-1.878367011E0,3.347453469E0
1.791164227E2,-2.988769782E0,7.834833357E-1,-1.816937479E0,3.584390151E0
1.791263597E2,-3.259947857E0,6.809725821E-1,-1.742681495E0,3.758712875E0
1.791362977E2,-3.366030967E0,5.098295501E-1,-1.685057770E0,3.798619529E0
1.791462347E2,-3.179959701E0,3.742557156E-1,-1.678821714E0,3.615335861E0
1.791561727E2,-2.693643851E0,4.770117599E-1,-1.614897906E0,3.176657467E0
1.791661097E2,-2.414945673E0,4.940119547E-1,-1.408138314E0,2.838813824E0
1.791760477E2,-2.128340304E0,2.499415720E-1,-1.399718323E0,2.559592668E0
1.791859847E2,-1.488281860E0,-1.762993991E-2,-1.466094015E0,2.089192516E0
1.791959217E2,-8.151772910E-1,-2.808265650E-1,-1.422328776E0,1.663248845E0
1.792058597E2,-2.595099556E-1,-4.886523968E-1,-1.345395205E0,1.454721568E0
1.792157967E2,1.684606218E-1,-6.338487017E-1,-1.251208840E0,1.412680685E0
1.792257347E2,4.206510329E-1,-6.987089413E-1,-1.122708675E0,1.387665754E0
1.792356717E2,5.418626440E-1,-7.076317924E-1,-9.476026922E-1,1.300887674E0
1.792456097E2,4.986534745E-1,-6.375330323E-1,-8.994005853E-1,1.209969036E0
1.792555467E2,3.110169089E-1,-4.417629898E-1,-9.488545811E-1,1.091884185E0
1.792654847E2,1.336977553E-1,-2.577505285E-1,-1.046105545E0,1.085655210E0
1.792754217E2,-4.491948009E-2,-8.218612432E-2,-1.058572320E0,1.062707710E0
1.792853587E2,-2.546345472E-1,1.059457004E-1,-1.024890019E0,1.061349516E0
1.792952967E2,-3.549014318E-1,2.159984851E-1,-9.663617295E-1,1.051886574E0
1.793052337E2,-2.607214987E-1,2.786537397E-1,-8.363909894E-1,9.193331788E-1
1.793151717E2,-3.439858496E-2,2.426255357E-1,-7.276409644E-1,7.677967090E-1
1.793251087E2,2.675779438E-1,1.432491821E-1,-6.320460051E-1,7.011422372E-1
1.793350467E2,5.360873491E-1,3.163051307E-2,-5.659333285E-1,7.801734855E-1
1.793449837E2,6.863531899E-1,3.122530103E-2,-5.071611367E-1,8.539719781E-1
1.793549217E2,7.519683051E-1,6.381885052E-2,-4.196961826E-1,8.635242112E-1
1.793648587E2,9.121691501E-1,1.437982357E-1,-1.645523429E-1,9.379807911E-1
1.793747957E2,1.313962913E0,1.122571850E-1,2.248464918E-1,1.337780309E0
1.793847337E2,1.965023478E0,-9.436178148E-2,6.194130957E-1,2.062497030E0
1.793946707E2,3.055227481E0,-4.193272233E-1,1.083534669E0,3.268684393E0
1.794046087E2,4.280484624E0,-8.329130656E-1,1.462956984E0,4.599623455E0
1.794145457E2,5.476248411E0,-1.177849672E0,1.751098416E0,5.868813523E0
1.794244837E2,5.916999248E0,-1.284791154E0,2.069109764E0,6.398654829E0
1.794344207E2,4.357248625E0,-6.898334527E-1,2.389336038E0,5.017012306E0
1.794443587E2,1.615965169E0,2.623593038E-1,2.583196964E0,3.058280953E0
1.794542957E2,-6.484778506E-1,7.627178264E-1,2.472889241E0,2.667853670E0
1.794642327E2,-2.305916736E0,6.313694823E-1,2.119156083E0,3.194792938E0
1.794741707E2,-3.429699544E0,2.035006464E-1,1.686374416E0,3.827284957E0
1.794841077E2,-3.780366422E0,-1.806690234E-1,1.274508240E0,3.993517602E0
1.794940457E2,-3.700022755E0,-4.870929444E-1,1.042728120E0,3.874881915E0
1.795039827E2,-3.227319224E0,-8.912554139E-1,1.174164172E0,3.548039894E0
1.795139207E2,-2.558017684E0,-1.526561826E0,1.573485732E0,3.368932002E0
1.795238577E2,-1.713664541E0,-2.190673378E0,1.734699315E0,3.277938029E0
1.795337947E2,-8.764678055E-1,-2.569184112E0,1.264810048E0,2.994769987E0
1.795437327E2,-1.457389265E-1,-2.380969257E0,6.143540847E-1,2.463267216E0
1.795536697E2,3.246420908E-1,-1.939848291E0,3.096627303E-1,1.991053713E0
1.795636077E2,5.420064855E-1,-1.509945794E0,2.146220688E-1,1.618570345E0
1.795735447E2,4.473453265E-1,-1.057606360E0,1.006434453E-1,1.152726402E0
1.795834827E2,2.569898057E-1,-6.110585940E-1,-1.170614401E-2,6.630033177E-1
1.795934197E2,-3.858694553E-2,-2.236881584E-1,-6.555547357E-2,2.362686282E-1
1.796033577E2,-3.067566276E-1,6.660095572E-2,-1.577814499E-2,3.142996432E-1
1.796132947E2,-4.449438751E-1,2.833543164E-1,8.792341232E-2,5.347852345E-1
1.796232317E2,-4.543725103E-1,4.218970746E-1,2.246418393E-1,6.594812170E-1
1.796331697E2,-5.066454488E-1,5.157583344E-1,3.381409729E-1,7.981450920E-1
1.796431067E2,-6.678514302E-1,6.867309201E-1,3.872552454E-1,1.033243202E0
1.796530447E2,-7.612759030E-1,8.123004609E-1,4.000781894E-1,1.182977429E0
1.796629817E2,-7.953587383E-1,9.426489311E-1,3.425111818E-1,1.280037671E0
1.796729197E2,-8.032472169E-1,1.100057731E0,3.227686429E-1,1.399825953E0
1.796828567E2,-8.192697573E-1,1.243107523E0,3.345273936E-1,1.525918682E0
1.796927947E2,-8.385813564E-1,1.351680377E0,3.836358190E-1,1.636286948E0
1.797027317E2,-7.278690058E-1,1.394087309E0,5.011309397E-1,1.650577151E0
1.797126687E2,-4.295031327E-1,1.318266463E0,6.769742560E-1,1.542917222E0
1.797226067E2,-1.934849507E-1,1.164672972E0,9.034696627E-1,1.486659675E0
1.797325437E2,-1.703334850E-1,9.796214604E-1,1.130423491E0,1.505499575E0
1.797424817E2,-3.554937547E-1,7.119037682E-1,1.352513605E0,1.569227784E0
1.797524187E2,-2.260983807E-1,5.404365081E-1,1.584703031E0,1.689519397E0
1.797623567E2,3.256022036E-2,4.729976463E-1,1.739468304E0,1.802924547E0
1.797722937E2,5.948840261E-2,6.043079835E-1,1.786685740E0,1.887054038E0
1.797822317E2,2.864895934E-1,7.847694308E-1,1.917279793E0,2.091387375E0
1.797921687E2,5.698146737E-1,1.072836018E0,2.095216413E0,2.421899606E0
1.798021057E2,7.698233628E-1,1.390246273E0,2.195712508E0,2.710454967E0
1.798120437E2,1.092998972E0,1.727111968E0,2.325406090E0,3.095977388E0
1.798219807E2,1.341643631E0,2.031383529E0,2.424722802E0,3.435957995E0
1.798319187E2,1.375140576E0,2.217227338E0,2.260119004E0,3.451846836E0
1.798418557E2,1.355416748E0,2.211428069E0,1.720974730E0,3.112767690E0
1.798517937E2,1.418197718E0,2.079773916E0,1.067443131E0,2.734260256E0
1.798617307E2,1.458733540E0,1.817474838E0,4.931582612E-1,2.382083836E0
1.798716687E2,1.395588289E0,1.324407209E0,4.670463502E-2,1.924552533E0
1.798816058E2,1.390673119E0,6.776174498E-1,-3.875990617E-1,1.594794710E0
1.798915428E2,1.418567846E0,9.688427031E-2,-7.813938332E-1,1.622435706E0
1.799014808E2,1.496515324E0,-3.898747981E-1,-1.070645651E0,1.880915358E0
1.799114178E2,1.751283188E0,-9.451281506E-1,-1.307397659E0,2.381081406E0
1.799213558E2,2.138231454E0,-1.506156213E0,-1.560834112E0,3.045774682E0
1.799312928E2,2.495364184E0,-2.037508487E0,-1.830877241E0,3.705454725E0
